cit_id,cites_pub_id,level,citing_year,is_self,citing_authors_raw,citing_doi_url,abs,abs_yr,abdc,abdc_yr,fnege,econlit,scopus,scopus_q,wos,wos_if,wos_if_yr,publisher,forthcoming,norm_title,raw_tag,raw_ref,source_found,link_confirmed,confirm_method,first_seen_run,last_seen_run,verified,flag_red
gs#gs_4,,2,2026,0,HM Jasbi,https://www.igi-global.com/chapter/entrepreneurship-in-irans-energy-industry/402928,,,,,,,,,,,,,,hm jasbi entrepreneurship in iran s energy industry navigating government intervention sanctions and emerging opportunities,,HM Jasbi (2026). Entrepreneurship in Iran's Energy Industry: Navigating Government Intervention Sanctions and Emerging Opportunities. Entrepreneurship in the International Political Economy …. https://www.igi-global.com/chapter/entrepreneurship-in-irans-energy-industry/402928,googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_5,,2,2026,0,"C Challoumis, N Eriotis, D Vasiliou",https://www.researchgate.net/profile/Constantinos-Challoumis-Konstantinos-Challoumes/publication/402012632_FROM_CULTURAL_PRESERVATION_TO_GREEN_COMPETITIVENESS_A_HISTORICAL_LITERATURE_REVIEW_OF_GREEK_CULTURAL_ENTERPRISES/links/69b5256ef5cc681fca5eff2c/FROM-CULTURAL-PRESERVATION-TO-GREEN-COMPETITIVENESS-A-HISTORICAL-LITERATURE-REVIEW-OF-GREEK-CULTURAL-ENTERPRISES.pdf,,,,,,,,,,,,,,c challoumis n eriotis d vasiliou from cultural preservation to green competitiveness a historical literature review of greek cultural enterprises,,"C Challoumis, N Eriotis, D Vasiliou (2026). FROM CULTURAL PRESERVATION TO GREEN COMPETITIVENESS: A HISTORICAL LITERATURE REVIEW OF GREEK CULTURAL ENTERPRISES. . https://www.researchgate.net/profile/Constantinos-Challoumis-Konstantinos-Challoumes/publication/402012632_FROM_CULTURAL_PRESERVATION_TO_GREEN_COMPETITIVENESS_A_HISTORICAL_LITERATURE_REVIEW_OF_GREEK_CULTURAL_ENTERPRISES/links/69b5256ef5cc681fca5eff2c/FROM-CULTURAL-PRESERVATION-TO-GREEN-COMPETITIVENESS-A-HISTORICAL-LITERATURE-REVIEW-OF-GREEK-CULTURAL-ENTERPRISES.pdf",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_6,,2,2026,0,"O Khasawneh, A Alzghoul",https://search.proquest.com/openview/c4900e46d3062801301fb8273cbbba29/1?pq-origsite=gscholar&cbl=816340,,,,,,,,,,,,,,o khasawneh a alzghoul leveraging fintech driven financial inclusion and esg integration to advance affordable and clean energy access,,"O Khasawneh, A Alzghoul (2026). Leveraging FinTech-Driven Financial Inclusion and ESG Integration to Advance Affordable and Clean Energy Access. International Journal of Energy …. https://search.proquest.com/openview/c4900e46d3062801301fb8273cbbba29/1?pq-origsite=gscholar&cbl=816340",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_7,,2,2026,0,"AB Kumar, K Sanjaya",https://doi.org/10.1201/9781003771937-24,,,,,,,,,,,,,,ab kumar k sanjaya regionalism vs globalism competing visions of international order,,"AB Kumar, K Sanjaya (2026). Regionalism vs globalism: Competing visions of international order. Humanities and Social Sciences. https://doi.org/10.1201/9781003771937-24",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_8,,2,2026,0,J Joseph,https://www.igi-global.com/chapter/role-of-brics-in-the-international-relations-of-the-21st-century/395725,,,,,,,,,,,,,,j joseph role of brics in the international relations of the 21st century a critical analysis through the lens of multipolarity,,J Joseph (2026). Role of BRICS in the International Relations of the 21st Century: A Critical Analysis Through the Lens of Multipolarity. Shifting Power Dynamics in International Relations …. https://www.igi-global.com/chapter/role-of-brics-in-the-international-relations-of-the-21st-century/395725,googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_9,,2,2026,0,"SD Mohamed Pero, MAR Norman, ...",https://doi.org/10.1177/09749101261428567,,,,,,,,,,,,,,sd mohamed pero mar norman strategic calculations in a multipolar era rcep and the emergence of an hio in the asia pacific,,"SD Mohamed Pero, MAR Norman, ... (2026). Strategic Calculations in a Multipolar Era: RCEP and the Emergence of an HIO in the Asia-Pacific. Global Journal of …. https://doi.org/10.1177/09749101261428567",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_10,,2,2026,0,"NHM Noor, A Zainuddin, IS Al Koliby, MA Al-Hakimi",https://www.researchsquare.com/article/rs-8311709/latest,,,,,,,,,,,,,,nhm noor a zainuddin is al koliby ma al hakimi sustainability performance of women entrepreneurs in developing countries a multidimensional analysis of public policy culture competencies and gender,,"NHM Noor, A Zainuddin, IS Al Koliby, MA Al-Hakimi (2026). Sustainability Performance of Women Entrepreneurs in Developing Countries: A Multidimensional Analysis of Public Policy, Culture, Competencies, and Gender …. . https://www.researchsquare.com/article/rs-8311709/latest",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_11,,2,2026,0,"N Singh, JK Gupta, S Kumar, A Roy, ...",https://www.igi-global.com/chapter/the-evolving-role-of-international-organizations-in-the-21st-century/385986,,,,,,,,,,,,,,n singh jk gupta s kumar a roy the evolving role of international organizations in the 21st century,,"N Singh, JK Gupta, S Kumar, A Roy, ... (2026). The Evolving Role of International Organizations in the 21st Century. … , Geopolitics, and the …. https://www.igi-global.com/chapter/the-evolving-role-of-international-organizations-in-the-21st-century/385986",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_12,,2,2026,0,"A Wanjiku, N Akinyi, C Adhiambo",https://www.scieclouds.com/ojsnew/index.php/JSHP/article/view/275,,,,,,,,,,,,,,a wanjiku n akinyi c adhiambo the impact of urbanization on women s roles and family dynamics,,"A Wanjiku, N Akinyi, C Adhiambo (2026). The Impact of Urbanization on Women's Roles and Family Dynamics. Journal Social Humanity …. https://www.scieclouds.com/ojsnew/index.php/JSHP/article/view/275",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_13,,2,2025,0,D Ng,https://books.google.com/books?hl=en&lr=&id=JYlVEQAAQBAJ&oi=fnd&pg=PA137&ots=kw1VVPYjKU&sig=EpK5-7gL3w8rphRONrWyKrcp-_E,,,,,,,,,,,,,,d ng 7 critical discourse analysis of the headlines about the regional comprehensive economic partnership in the china daily the jakarta times and the straits times,,"D Ng (2025). 7 Critical Discourse Analysis of the Headlines about the Regional Comprehensive Economic Partnership in the China Daily, The Jakarta Times, and The Straits Times. Meaning Generation in Chinese Official Media …. https://books.google.com/books?hl=en&lr=&id=JYlVEQAAQBAJ&oi=fnd&pg=PA137&ots=kw1VVPYjKU&sig=EpK5-7gL3w8rphRONrWyKrcp-_E",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_14,,2,2025,0,"A Polyanska, D Sala, V Psyuk, Y Pazynich",https://www.mdpi.com/1996-1073/18/20/5406,,,,,,,,,,,,,,a polyanska d sala v psyuk y pazynich a multicriteria approach to the study of the energy transition results for eu countries,,"A Polyanska, D Sala, V Psyuk, Y Pazynich (2025). A Multicriteria Approach to the Study of the Energy Transition Results for EU Countries. Energies. https://www.mdpi.com/1996-1073/18/20/5406",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_15,,2,2025,0,"TA Alka, R Raman, M Suresh",https://www.mdpi.com/1996-1073/18/16/4373,,,,,,,,,,,,,,ta alka r raman m suresh analyzing the causal relationships among socioeconomic factors influencing sustainable energy enterprises in india,,"TA Alka, R Raman, M Suresh (2025). Analyzing the causal relationships among socioeconomic factors influencing sustainable energy enterprises in India. Energies. https://www.mdpi.com/1996-1073/18/16/4373",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_16,,2,2025,0,I Nica,https://www.emerald.com/k/article/54/6/3322/1247453,,,,,,,,,,,,,,i nica bibliometric mapping in the landscape of cybernetics insights into global research networks,,I Nica (2025). Bibliometric mapping in the landscape of cybernetics: insights into global research networks. Kybernetes. https://www.emerald.com/k/article/54/6/3322/1247453,googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_17,,2,2025,0,DM Ramjit,https://j.ideasspread.org/les/article/view/1462,,,,,,,,,,,,,,dm ramjit bipolarity in flux international political economy in contemporary times,,"DM Ramjit (2025). Bipolarity in Flux: International Political Economy in Contemporary Times. Law, Economics and Society. https://j.ideasspread.org/les/article/view/1462",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_18,,2,2025,0,"WL Megginson, P Mueller, A Munteanu, ...",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5457214,,,,,,,,,,,,,,wl megginson p mueller a munteanu charting new frontiers a contemporary perspective on state ownership,,"WL Megginson, P Mueller, A Munteanu, ... (2025). Charting New Frontiers: A Contemporary Perspective on State Ownership. Available at SSRN …. https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5457214",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_19,,2,2025,0,"O Ivashko, A Simakhova, V Soliakov, J Choroszczak",https://www.mdpi.com/1996-1073/18/17/4750,,,,,,,,,,,,,,o ivashko a simakhova v soliakov j choroszczak clustering eu member states by energy security level using kohonen maps,,"O Ivashko, A Simakhova, V Soliakov, J Choroszczak (2025). Clustering EU Member States by Energy Security Level Using Kohonen Maps. Energies. https://www.mdpi.com/1996-1073/18/17/4750",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_20,,2,2025,0,D Ng,https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.4324/9781003454069-8&type=chapterpdf,,,,,,,,,,,,,,d ng critical discourse analysis of the headlines about the regional comprehensive economic partnership in the china daily the jakarta times and the straits times,,"D Ng (2025). Critical Discourse Analysis of the Headlines about the Regional Comprehensive Economic Partnership in the China Daily, The Jakarta Times, and The Straits Times. Meaning Generation in Chinese Official Media …. https://api.taylorfrancis.com/content/chapters/edit/download?identifierName=doi&identifierValue=10.4324/9781003454069-8&type=chapterpdf",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_21,,2,2025,0,P Arte,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5429534,,,,,,,,,,,,,,p arte deglobalisation or reglobalisation a macroperspective on the reemergence of the global economy,,P Arte (2025). Deglobalisation or Reglobalisation? A Macroperspective on the Reemergence of the Global Economy. A Macroperspective on the Reemergence of the Global …. https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5429534,googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_22,,2,2025,0,"T Ncanywa, N Dyantyi, AJ Asaleye",https://www.mdpi.com/2227-7099/13/4/107,,,,,,,,,,,,,,t ncanywa n dyantyi aj asaleye empowerment through entrepreneurship a mixed methods analysis of social grants and economic sufficiency,,"T Ncanywa, N Dyantyi, AJ Asaleye (2025). Empowerment through entrepreneurship: a mixed-methods analysis of social grants and economic sufficiency. Economies. https://www.mdpi.com/2227-7099/13/4/107",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_23,,2,2025,0,"G Herrera-Franco, PG González, ...",https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=17437601&AN=187662550&h=IZKxRed6pA1j%2F09saJj%2FpL184BLwlZugdy1UTNOBxabhnvs9wORd4Rwf48MlmTpZV4KpLc0Cv79GrsviBG6%2FuQ%3D%3D&crl=c,,,,,,,,,,,,,,g herrera franco pg gonzalez energy efficiency assessment a path to sustainability in housing santa elena canton ecuador,,"G Herrera-Franco, PG González, ... (2025). Energy Efficiency Assessment: A Path to Sustainability in Housing, Santa Elena Canton, Ecuador.. International …. https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=17437601&AN=187662550&h=IZKxRed6pA1j%2F09saJj%2FpL184BLwlZugdy1UTNOBxabhnvs9wORd4Rwf48MlmTpZV4KpLc0Cv79GrsviBG6%2FuQ%3D%3D&crl=c",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_24,,2,2025,0,"I Yusnita, A Kadim, R Lesmana, ...",https://journal.pandawan.id/sabda/article/view/734,,,,,,,,,,,,,,i yusnita a kadim r lesmana examining the interaction of economic business strategies in the context of global market dynamics,,"I Yusnita, A Kadim, R Lesmana, ... (2025). Examining the interaction of economic business strategies in the context of global market dynamics. Startupreneur …. https://journal.pandawan.id/sabda/article/view/734",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_25,,2,2025,0,A Almaleh,https://ieeexplore.ieee.org/abstract/document/11206137/,,,,,,,,,,,,,,a almaleh explain city explainable spatio temporal deep learning for urban resilience and risk governance,,A Almaleh (2025). ExplAIn-City: Explainable Spatio-Temporal Deep Learning for Urban Resilience and Risk Governance. IEEE Access. https://ieeexplore.ieee.org/abstract/document/11206137/,googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_26,,2,2025,0,D Banerjee,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5458914,,,,,,,,,,,,,,d banerjee fdi regime security in the global south and the international system analyzing the impact of polarity,,"D Banerjee (2025). FDI, Regime Security in the Global South and the International System: Analyzing the Impact of Polarity. Regime Security in the Global South and the …. https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5458914",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_27,,2,2025,0,"I Đalić, N Đalić, Ž Erceg",https://www.ekonbiz.ues.rs.ba/ojs/article/download/345/350.pdf,,,,,,,,,,,,,,i alic n alic z erceg from globalization to multipolarity trend or necessity,,"I Đalić, N Đalić, Ž Erceg (2025). FROM GLOBALIZATION TO MULTIPOLARITY: TREND OR NECESSITY?. Proceedings EKONBIZ. https://www.ekonbiz.ues.rs.ba/ojs/article/download/345/350.pdf",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_28,,2,2025,0,P Farmaki,https://www.mdpi.com/2071-1050/17/22/10049,,,,,,,,,,,,,,p farmaki from leisure to responsibility environmental awareness of domestic tourists in greece on climate water resources and renewable energy use,,"P Farmaki (2025). From Leisure to Responsibility: Environmental Awareness of Domestic Tourists in Greece on Climate, Water Resources, and Renewable Energy Use. Sustainability. https://www.mdpi.com/2071-1050/17/22/10049",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_29,,2,2025,0,"D Kumar, SK Pandey, N Sharma",https://search.proquest.com/openview/564e169abf905f53e9942530bc52ec24/1?pq-origsite=gscholar&cbl=55210,,,,,,,,,,,,,,d kumar sk pandey n sharma green and sustainable smart cities a cross disciplinary framework for health technology law and business development,,"D Kumar, SK Pandey, N Sharma (2025). GREEN AND SUSTAINABLE SMART CITIES: A CROSS-DISCIPLINARY FRAMEWORK FOR HEALTH, TECHNOLOGY, LAW, AND BUSINESS DEVELOPMENT. Lex Localis. https://search.proquest.com/openview/564e169abf905f53e9942530bc52ec24/1?pq-origsite=gscholar&cbl=55210",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_30,,2,2025,0,L Solymosi,https://real.mtak.hu/237006/,,,,,,,,,,,,,,l solymosi globalizacios paradigmak utkozese a 21 szazadban dugin es a nyugati gondolkodas szerepe a multipolaris vilagrend formalodasaban,,L Solymosi (2025). Globalizációs paradigmák ütközése a 21. században: Dugin és a nyugati gondolkodás szerepe a multipoláris világrend formálódásában. Hadtudományi Szemle. https://real.mtak.hu/237006/,googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_31,,2,2025,0,AU Zaman,https://scienceget.org/index.php/pjbis/article/view/90,,,,,,,,,,,,,,au zaman green energy entrepreneurship emerging business models for decentralized renewable power in developing economies,,AU Zaman (2025). Green energy entrepreneurship: Emerging business models for decentralized renewable power in developing economies. Pacific Journal of Business Innovation and Strategy. https://scienceget.org/index.php/pjbis/article/view/90,googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_32,,2,2025,0,"TA Alka, M Suresh, AU Rehman, S Muthuswamy",https://www.mdpi.com/2071-1050/17/24/10936,,,,,,,,,,,,,,ta alka m suresh au rehman s muthuswamy lean implementation in sustainable energy entrepreneurship key drivers for operational efficiency,,"TA Alka, M Suresh, AU Rehman, S Muthuswamy (2025). Lean Implementation in Sustainable Energy Entrepreneurship: Key Drivers for Operational Efficiency. Sustainability. https://www.mdpi.com/2071-1050/17/24/10936",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_33,,2,2025,0,A Kochanek,https://www.researchgate.net/profile/Anna-Kochanek/publication/404954371_Model_integracji_sztucznej_inteligencji_i_analiz_przestrzennych_w_procesie_odejmowania_decyzji_lokalizacyjnych_dla_obiektow_odnawialnych_zrodel_energii/links/6a0acc75ffeb2910364ba820/Model-integracji-sztucznej-inteligencji-i-analiz-przestrzennych-w-procesie-odejmowania-decyzji-lokalizacyjnych-dla-obiektow-odnawialnych-zrodel-energii.pdf,,,,,,,,,,,,,,a kochanek model integracji sztucznej inteligencji i analiz przestrzennych w procesie podejmowania decyzji lokalizacyjnych dla obiektow odnawialnych zrode energii,,A Kochanek (2025). Model integracji sztucznej inteligencji i analiz przestrzennych w procesie podejmowania decyzji lokalizacyjnych dla obiektów odnawialnych źródeł energii. . https://www.researchgate.net/profile/Anna-Kochanek/publication/404954371_Model_integracji_sztucznej_inteligencji_i_analiz_przestrzennych_w_procesie_odejmowania_decyzji_lokalizacyjnych_dla_obiektow_odnawialnych_zrodel_energii/links/6a0acc75ffeb2910364ba820/Model-integracji-sztucznej-inteligencji-i-analiz-przestrzennych-w-procesie-odejmowania-decyzji-lokalizacyjnych-dla-obiektow-odnawialnych-zrodel-energii.pdf,googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_34,,2,2025,0,"I Al Khatib, A Ali, M Ndiaye, MF Shaaban",https://www.sciencedirect.com/science/article/pii/S0378775325020932,,,,,,,,,,,,,,i al khatib a ali m ndiaye mf shaaban multi energy systems in smart cities infrastructure and optimization for sustainable energy,,"I Al Khatib, A Ali, M Ndiaye, MF Shaaban (2025). Multi-energy systems in smart cities: Infrastructure and Optimization for sustainable energy. Journal of Power Sources. https://www.sciencedirect.com/science/article/pii/S0378775325020932",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_35,,2,2025,0,"T Skoczkowski, S Bielecki, M Wołowicz, A Węglarz",https://www.mdpi.com/1996-1073/18/15/3932,,,,,,,,,,,,,,t skoczkowski s bielecki m wo owicz a weglarz redefining energy management for carbon neutral supply chains in energy intensive industries an eu perspective,,"T Skoczkowski, S Bielecki, M Wołowicz, A Węglarz (2025). Redefining energy management for carbon-neutral supply chains in energy-intensive industries: An EU perspective. Energies. https://www.mdpi.com/1996-1073/18/15/3932",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_36,,2,2025,0,"Ö Garan, İ Güneş",https://dergipark.org.tr/en/pub/iuipad/article/1650031,,,,,,,,,,,,,,o garan i gunes reframing sdg 11 through the triple helix model rethinking urban sustainability and institutional synergy,,"Ö Garan, İ Güneş (2025). Reframing SDG 11 Through the Triple Helix Model: Rethinking Urban Sustainability and Institutional Synergy. İktisat Politikası Araştırmaları Dergisi. https://dergipark.org.tr/en/pub/iuipad/article/1650031",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_37,,2,2025,0,"KA Suda, NSA Rani, I Boubekeur",https://ieeexplore.ieee.org/abstract/document/11319031/,,,,,,,,,,,,,,ka suda nsa rani i boubekeur stakeholder collaboration for smart city development in malaysia a triple helix perspective,,"KA Suda, NSA Rani, I Boubekeur (2025). Stakeholder Collaboration for Smart City Development in Malaysia: A Triple Helix Perspective. 2025 IEEE International …. https://ieeexplore.ieee.org/abstract/document/11319031/",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_38,,2,2025,0,"L Yue, L Yu, THC Fei",https://knowledgewords.com/index.php/ijarems/article/view/1525,,,,,,,,,,,,,,l yue l yu thc fei the innovation beat global rhythms and pulse points,,"L Yue, L Yu, THC Fei (2025). The Innovation Beat: Global Rhythms and Pulse Points. International Journal of Academic …. https://knowledgewords.com/index.php/ijarems/article/view/1525",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_39,,2,2025,0,LM Abuyousef,https://repository.aaup.edu/handle/123456789/3450,,,,,,,,,,,,,,lm abuyousef the russian ukrainian war between the legal aspects and the future of international system,,LM Abuyousef (2025). The Russian-Ukrainian War Between the Legal Aspects and the Future of International System رسالة ماجستير‎. . https://repository.aaup.edu/handle/123456789/3450,googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_40,,2,2025,0,"J Łukasiewicz, B Bajan, K Pawlak",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0328866,,,,,,,,,,,,,,j ukasiewicz b bajan k pawlak towards greater integration prospects for the development of agri food trade between the eu and rcep countries,,"J Łukasiewicz, B Bajan, K Pawlak (2025). Towards greater integration: Prospects for the development of agri-food trade between the EU and RCEP countries. Plos one. https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0328866",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_41,,2,2025,0,I Chawla,https://brill.com/view/journals/ejea/24/3/article-p285_4.xml,,,,,,,,,,,,,,i chawla tracing global value chains in the rcep domain participation position and asymmetric value capture,,"I Chawla (2025). Tracing Global Value Chains in the RCEP Domain: Participation, Position and Asymmetric Value Capture. European Journal of East Asian Studies. https://brill.com/view/journals/ejea/24/3/article-p285_4.xml",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_42,,2,2025,0,"EK Nassary, AJ Magubika, LL Mwampashi, ...",https://www.sciencedirect.com/science/article/pii/S2211467X2500272X,,,,,,,,,,,,,,ek nassary aj magubika ll mwampashi transitioning to clean energy and opportunities for developing countries,,"EK Nassary, AJ Magubika, LL Mwampashi, ... (2025). Transitioning to clean energy and opportunities for developing countries. Energy Strategy …. https://www.sciencedirect.com/science/article/pii/S2211467X2500272X",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_43,,2,2025,0,"A Asker, A Çiçek",https://dergipark.org.tr/en/pub/mtad/issue/88621/1611609?utm_source=chatgpt.com,,,,,,,,,,,,,,a asker a cicek turk devletleri teskilat icin stratejik kamu diplomasisi onerisi,,"A Asker, A Çiçek (2025). Türk Devletleri Teşkilatı için stratejik kamu diplomasisi önerisi. Marmara Türkiyat Araştırmaları Dergisi. https://dergipark.org.tr/en/pub/mtad/issue/88621/1611609?utm_source=chatgpt.com",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_44,,2,2025,0,"IR Ruiz Castro, MI Gómez-Caicedo, M Gaitán Angulo, ...",https://digibug.ugr.es/handle/10481/105878,,,,,,,,,,,,,,ir ruiz castro mi gomez caicedo m gaitan angulo unveiling the drivers of competitiveness a study across latin america and europe,,"IR Ruiz Castro, MI Gómez-Caicedo, M Gaitán Angulo, ... (2025). Unveiling the Drivers of Competitiveness: A Study Across Latin America and Europe. . https://digibug.ugr.es/handle/10481/105878",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_45,,2,2025,0,"NHM Noor, IS Al Koliby, AK Al-Swidi, MA Al-Hakimi",https://www.sciencedirect.com/science/article/pii/S2666188825002436,,,,,,,,,,,,,,nhm noor is al koliby ak al swidi ma al hakimi women entrepreneurs and sustainable development promoting business performance from the low income groups,,"NHM Noor, IS Al Koliby, AK Al-Swidi, MA Al-Hakimi (2025). Women entrepreneurs and sustainable development: Promoting business performance from the low-income groups. Sustainable Futures. https://www.sciencedirect.com/science/article/pii/S2666188825002436",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_46,,2,2024,0,"PE Petrakis, AM Kanzola, I Lomis",https://www.mdpi.com/1911-8074/17/8/370,,,,,,,,,,,,,,pe petrakis am kanzola i lomis adapting to multipolarity insights from iterated game theory simulations a preliminary study on hypothetical optimal global cooperation,,"PE Petrakis, AM Kanzola, I Lomis (2024). Adapting to Multipolarity: Insights from Iterated Game Theory Simulations—A Preliminary Study on Hypothetical Optimal Global Cooperation. Journal of Risk and Financial …. https://www.mdpi.com/1911-8074/17/8/370",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_47,,2,2024,0,SK Aryal,https://www.ceeol.com/search/article-detail?id=1318086,,,,,,,,,,,,,,sk aryal an interaction between regional power and liberal international order lio a case study of india and indonesia,,SK Aryal (2024). An Interaction Between Regional Power and Liberal International Order (LIO): A Case Study of India and Indonesia. Polish Political Science Yearbook. https://www.ceeol.com/search/article-detail?id=1318086,googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_48,,2,2024,0,"K Kauskik, SR Rajasulochana, ...",https://search.proquest.com/openview/623f2d702592accbef16689c81f721a2/1?pq-origsite=gscholar&cbl=26425,,,,,,,,,,,,,,k kauskik sr rajasulochana are we missing some forces an exploratory study based on twitter analytics of political communication,,"K Kauskik, SR Rajasulochana, ... (2024). Are we Missing Some Forces? An Exploratory Study Based on Twitter Analytics of Political Communication. Communications of the …. https://search.proquest.com/openview/623f2d702592accbef16689c81f721a2/1?pq-origsite=gscholar&cbl=26425",googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_49,,2,2024,0,CD González,https://search.proquest.com/openview/aefefaac95556973ca624d57ed56fed0/1?pq-origsite=gscholar&cbl=18750&diss=y,,,,,,,,,,,,,,cd gonzalez breathing a story of lifelong learners relationship to the changing world,,CD González (2024). Breathing: a story of lifelong learners' relationship to the changing world. . https://search.proquest.com/openview/aefefaac95556973ca624d57ed56fed0/1?pq-origsite=gscholar&cbl=18750&diss=y,googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_50,,2,2024,0,PJ Hyun,https://interresearcher.com/index.php/JIR/article/view/32,,,,,,,,,,,,,,pj hyun combined learning architectures driving advances in multi document summarization,,PJ Hyun (2024). Combined Learning Architectures Driving Advances in Multi Document Summarization. Journal of Integrated Research. https://interresearcher.com/index.php/JIR/article/view/32,googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
gs#gs_51,,2,2024,0,T Koutroukis,https://www.mdpi.com/2076-0760/13/3/171,,,,,,,,,,,,,,t koutroukis european works councils their impact on the europeanization of industrial relations in an era of market globalism,,T Koutroukis (2024). European works councils: their impact on the Europeanization of industrial relations in an era of market globalism. Social Sciences. https://www.mdpi.com/2076-0760/13/3/171,googlescholar,0,gs-review-unconfirmed,b3-2026-06-02,b3-2026-06-02,0,1
